업종,광고 이름,연령,성,광고 게재,도달,노출,클릭(전체),통화,CPC(전체),지출 금액 (KRW),시작,종료,CTR(전체),"CPM(1,000회 노출당 비용)",CPC(링크 클릭당 비용),보고 시작,보고 종료
식음료,콰삭킹_6초,35-44,female,not_delivering,70,180,0,KRW,0,1988,2026-02-27,2026-03-17,0,11044.44444,,2026-03-01,2026-03-17
식음료,990원_C,18-24,male,inactive,320,345,7,KRW,283.8571429,1987,2026-03-01,2026-03-31,2.02898551,5759.42029,283.8571429,2026-03-01,2026-03-17
뷰티,SBSS (Best Seller Page Landing) A,25-34,male,active,368,442,11,KRW,180,1980,2026-03-04,2026-03-31,2.48868778,4479.638009,282.8571429,2026-03-01,2026-03-17
식음료,숏폼02_화보 장인,35-44,female,active,1422,1720,1,KRW,1962,1962,2026-03-12,2026-03-31,0.05813953,1140.697674,1962,2026-03-01,2026-03-17
식음료,#01_Belgium Vieille Gueuze Beer_0304-0310,25-34,unknown,not_delivering,187,331,4,KRW,488.5,1954,2026-03-04,2026-03-10,1.20845921,5903.323263,651.3333333,2026-03-01,2026-03-17
뷰티,Lash Curl Finisher 2안,55-64,male,active,132,186,6,KRW,325.3333333,1952,2026-03-01,2026-03-31,3.22580645,10494.62366,325.3333333,2026-03-01,2026-03-17
식음료,버라이어티팩_C,45-54,male,inactive,31,38,0,KRW,0,1943,2026-03-01,2026-03-31,0,51131.57895,,2026-03-01,2026-03-17
식음료,버라이어티팩_3월_사용_수정,35-44,unknown,active,205,481,3,KRW,646.6666667,1940,2026-03-02,2026-03-31,0.62370062,4033.264033,646.6666667,2026-03-01,2026-03-17
식음료,0225_full,35-44,unknown,active,328,394,0,KRW,0,1940,2026-03-01,2026-03-31,0,4923.857868,,2026-03-01,2026-03-17
식음료,FP_img_pg_snc_snc_p_o_EB_2_0317,25-34,male,active,296,339,3,KRW,644,1932,2025-11-14,Ongoing,0.88495575,5699.115044,483,2026-03-01,2026-03-17
식음료,버라이어티팩_B,45-54,male,active,35,57,1,KRW,1932,1932,2026-03-01,2026-03-31,1.75438596,33894.73684,1932,2026-03-01,2026-03-17
식음료,645,65+,unknown,not_delivering,37,66,6,KRW,318.1666667,1909,2025-12-12,Ongoing,9.09090909,28924.24242,381.8,2026-03-01,2026-03-17
식음료,CHK_img_pg_chk_chk_p_o_EB_0_0305,18-24,female,not_delivering,255,391,6,KRW,317.6666667,1906,2025-07-01,Ongoing,1.53452685,4874.680307,317.6666667,2026-03-01,2026-03-17
식음료,FP_img_pg_snc_snc_fp-s_o_EB_2_0224,45-54,female,inactive,214,264,6,KRW,317.6666667,1906,2025-11-14,Ongoing,2.27272727,7219.69697,317.6666667,2026-03-01,2026-03-17
식음료,콰삭킹_6초,35-44,unknown,not_delivering,86,151,1,KRW,1905,1905,2026-02-16,2026-03-17,0.66225166,12615.89404,1905,2026-03-01,2026-03-17
식음료,틈새라면,25-34,unknown,active,1253,1302,0,KRW,0,1898,2026-03-16,2026-03-31,0,1457.757296,,2026-03-01,2026-03-17
식음료,콰삭킹_6초,18-24,female,not_delivering,118,201,0,KRW,0,1886,2026-02-19,2026-03-17,0,9383.084577,,2026-03-01,2026-03-17
뷰티,기분좋은시작_6s_기본 - 사본,55-64,female,active,555,606,1,KRW,1879,1879,2026-03-01,2026-03-31,0.1650165,3100.660066,,2026-03-01,2026-03-17
식음료,990원_B,35-44,female,inactive,74,83,1,KRW,1878,1878,2026-03-01,2026-03-31,1.20481928,22626.50602,1878,2026-03-01,2026-03-17
식음료,콰삭킹_6초,55-64,male,not_delivering,76,116,4,KRW,467.5,1870,2026-02-16,2026-03-17,3.44827586,16120.68966,623.3333333,2026-03-01,2026-03-17
식음료,"#06_Chocolate & Cheese Pairings featuring Halloumi PDO cheese, Svecia PGI cheese, Tominc PDO cheese, and Grana Padano PDO cheese_0220-0308",25-34,unknown,not_delivering,1189,1630,1,KRW,1860,1860,2026-02-25,2026-03-08,0.06134969,1141.104294,,2026-03-01,2026-03-17
뷰티,빛나는자신감_6s_기본 - 사본,35-44,female,active,463,504,0,KRW,0,1857,2026-03-01,2026-03-31,0,3684.52381,,2026-03-01,2026-03-17
식음료,콰삭킹_6초,25-34,female,not_delivering,299,315,2,KRW,926,1852,2026-03-11,2026-03-17,0.63492063,5879.365079,1852,2026-03-01,2026-03-17
식음료,04_남녀_오리지널,65+,female,active,898,1465,0,KRW,0,1845,2026-03-01,2026-03-31,0,1259.385666,,2026-03-01,2026-03-17
식음료,635 - 사본,35-44,unknown,not_delivering,7,24,1,KRW,1831,1831,2025-11-28,Ongoing,4.16666667,76291.66667,,2026-03-01,2026-03-17
식음료,653,55-64,female,not_delivering,83,144,10,KRW,182.2,1822,2026-02-11,Ongoing,6.94444444,12652.77778,182.2,2026-03-01,2026-03-17
식음료,숏폼02_화보 장인,18-24,unknown,active,1096,1582,2,KRW,900,1800,2026-03-12,2026-03-31,0.12642225,1137.800253,1800,2026-03-01,2026-03-17
식음료,03_여성_오리지널,65+,female,active,906,1454,3,KRW,594.6666667,1784,2026-03-01,2026-03-31,0.20632737,1226.96011,892,2026-03-01,2026-03-17
식음료,콰삭킹_6초,18-24,female,not_delivering,366,382,4,KRW,434.25,1737,2026-03-11,2026-03-17,1.04712042,4547.120419,868.5,2026-03-01,2026-03-17
식음료,BLC_img_md_alc_wsk_fp-s_o_EB_0_0201,45-54,unknown,inactive,138,210,5,KRW,345.8,1729,2025-11-14,Ongoing,2.38095238,8233.333333,345.8,2026-03-01,2026-03-17
식음료,990원_B,35-44,female,inactive,132,139,6,KRW,286,1716,2026-03-01,2026-03-31,4.31654676,12345.32374,286,2026-03-01,2026-03-17
식음료,장바구니_A,35-44,female,inactive,49,60,1,KRW,1706,1706,2026-03-01,2026-03-31,1.66666667,28433.33333,,2026-03-01,2026-03-17
식음료,#07_Break Time with European Confectionery _0225-0308,25-34,unknown,not_delivering,1150,1546,0,KRW,0,1695,2026-02-25,2026-03-08,0,1096.377749,,2026-03-01,2026-03-17
식음료,숏폼01_번호 유출,18-24,unknown,active,1220,1483,0,KRW,0,1683,2026-03-03,2026-03-31,0,1134.861767,,2026-03-01,2026-03-17
뷰티,무빙포스터 FDA 승인2(4:5)_re,25-34,unknown,active,111,314,0,KRW,0,1683,2026-03-01,2026-03-31,0,5359.872611,,2026-03-01,2026-03-17
식음료,645,55-64,female,not_delivering,30,54,2,KRW,839.5,1679,2026-01-05,Ongoing,3.7037037,31092.59259,839.5,2026-03-01,2026-03-17
식음료,01_여성_언스위트 그래픽#2,65+,female,active,854,1379,2,KRW,839.5,1679,2026-03-01,2026-03-31,0.14503263,1217.548949,1679,2026-03-01,2026-03-17
식음료,990원_E,18-24,female,active,198,240,4,KRW,415.75,1663,2026-03-01,2026-03-31,1.66666667,6929.166667,415.75,2026-03-01,2026-03-17
식음료,콰삭킹_6초,18-24,female,not_delivering,100,191,0,KRW,0,1662,2026-02-19,2026-03-17,0,8701.570681,,2026-03-01,2026-03-17
식음료,#3_EU Organic Olive Oil_0316-0322,25-34,unknown,active,48,58,0,KRW,0,1645,2026-03-16,2026-03-22,0,28362.06897,,2026-03-01,2026-03-17
식음료,버라이어티팩_B,35-44,male,active,96,145,3,KRW,546.6666667,1640,2026-03-01,2026-03-31,2.06896552,11310.34483,546.6666667,2026-03-01,2026-03-17
식음료,SNR_img_pg_col_snc_fp-s_o_EB_1_0304,55-64,female,inactive,88,139,8,KRW,204,1632,2025-11-14,Ongoing,5.75539568,11741.00719,204,2026-03-01,2026-03-17
식음료,04_남녀_오리지널,18-24,unknown,active,88,97,1,KRW,1627,1627,2026-03-01,2026-03-31,1.03092784,16773.19588,,2026-03-01,2026-03-17
식음료,653,65+,unknown,not_delivering,29,56,7,KRW,231,1617,2026-03-10,Ongoing,12.5,28875,323.4,2026-03-01,2026-03-17
식음료,990원_F,65+,male,inactive,33,44,0,KRW,0,1598,2026-03-01,2026-03-31,0,36318.18182,,2026-03-01,2026-03-17
식음료,숏폼02_화보 장인,65+,female,active,1001,1408,0,KRW,0,1586,2026-03-12,2026-03-31,0,1126.420455,,2026-03-01,2026-03-17
식음료,콰삭킹_6초,35-44,female,not_delivering,50,134,0,KRW,0,1579,2026-02-16,2026-03-17,0,11783.58209,,2026-03-01,2026-03-17
식음료,콰삭킹_6초,35-44,female,not_delivering,252,278,3,KRW,523.3333333,1570,2026-02-16,2026-03-17,1.07913669,5647.482014,523.3333333,2026-03-01,2026-03-17
뷰티,단일 이미지,65+,female,active,864,1398,0,KRW,0,1569,2026-02-23,2026-03-31,0,1122.317597,,2026-03-01,2026-03-17
식음료,FP_img_pg_snc_snc_fp-s_o_EB_2_0224,55-64,male,inactive,152,210,3,KRW,518,1554,2025-11-14,Ongoing,1.42857143,7400,518,2026-03-01,2026-03-17
식음료,FP_img_pg_nd_rm_fp-s_o_EB_1_0224,35-44,unknown,active,156,285,7,KRW,221.8571429,1553,2025-11-14,Ongoing,2.45614035,5449.122807,194.125,2026-03-01,2026-03-17
식음료,FP_img_pg_snc_snc_p_o_EB_2_0317,35-44,male,active,240,263,2,KRW,776,1552,2025-11-14,Ongoing,0.76045627,5901.140684,1552,2026-03-01,2026-03-17
식음료,04_남녀_오리지널,25-34,unknown,active,88,106,0,KRW,0,1546,2026-03-01,2026-03-31,0,14584.90566,,2026-03-01,2026-03-17
식음료,02_남녀_언스위트 그래픽#2,65+,female,active,783,1287,0,KRW,0,1542,2026-03-01,2026-03-31,0,1198.135198,,2026-03-01,2026-03-17
식음료,콰삭킹_6초,55-64,male,not_delivering,101,223,5,KRW,307.8,1539,2026-02-16,2026-03-17,2.24215247,6901.345291,307.8,2026-03-01,2026-03-17
뷰티,슬라이드,25-34,male,active,1472,1523,2,KRW,764.5,1529,2026-02-23,2026-03-31,0.13131976,1003.939593,764.5,2026-03-01,2026-03-17
식음료,학생편_끌,45-54,male,active,950,1195,0,KRW,0,1522,2026-03-01,2026-03-31,0,1273.640167,,2026-03-01,2026-03-17
식음료,990원_F,25-34,female,inactive,134,144,3,KRW,497,1491,2026-03-01,2026-03-31,2.08333333,10354.16667,497,2026-03-01,2026-03-17
식음료,990원_F,35-44,female,inactive,77,84,1,KRW,1489,1489,2026-03-01,2026-03-31,1.19047619,17726.19048,1489,2026-03-01,2026-03-17
식음료,653,35-44,female,not_delivering,25,44,5,KRW,296.6,1483,2026-02-11,Ongoing,11.36363636,33704.54545,370.75,2026-03-01,2026-03-17
식음료,콰삭킹_6초,18-24,unknown,not_delivering,12,67,0,KRW,0,1478,2026-02-27,2026-03-17,0,22059.70149,,2026-03-01,2026-03-17
식음료,#02_European Cheese_0310-0316,35-44,unknown,not_delivering,104,159,2,KRW,731,1462,2026-03-10,2026-03-16,1.25786164,9194.968553,731,2026-03-01,2026-03-17
식음료,BLC_img_md_alc_wsk_fp-s_o_EB_0_0201,25-34,unknown,inactive,165,313,0,KRW,0,1457,2025-11-14,Ongoing,0,4654.952077,,2026-03-01,2026-03-17
뷰티,슬라이드,25-34,male,active,1269,1363,4,KRW,361.5,1446,2026-02-23,2026-03-31,0.29347029,1060.895084,723,2026-03-01,2026-03-17
식음료,콰삭킹_6초,25-34,female,not_delivering,190,191,3,KRW,481.6666667,1445,2026-02-16,2026-03-17,1.57068063,7565.445026,722.5,2026-03-01,2026-03-17
식음료,#02_European Cheese_0310-0316,45-54,male,not_delivering,102,127,3,KRW,478.6666667,1436,2026-03-10,2026-03-16,2.36220472,11307.08661,478.6666667,2026-03-01,2026-03-17
뷰티,오래오래(인터림),65+,female,active,275,302,1,KRW,1428,1428,2026-03-01,2026-03-31,0.33112583,4728.476821,,2026-03-01,2026-03-17
식음료,990원_F,25-34,male,inactive,161,188,4,KRW,353.75,1415,2026-03-01,2026-03-31,2.12765957,7526.595745,471.6666667,2026-03-01,2026-03-17
식음료,콰삭킹_6초,35-44,unknown,not_delivering,91,292,2,KRW,707,1414,2026-02-16,2026-03-17,0.68493151,4842.465753,707,2026-03-01,2026-03-17
식음료,콰삭킹_6초,25-34,male,not_delivering,237,242,1,KRW,1399,1399,2026-03-11,2026-03-17,0.41322314,5780.991736,1399,2026-03-01,2026-03-17
뷰티,기분좋은시작_6s_기본 - 사본,65+,female,active,378,440,0,KRW,0,1390,2026-03-01,2026-03-31,0,3159.090909,,2026-03-01,2026-03-17
식음료,SNR_img_pg_col_snc_fp-s_o_EB_3_0304,45-54,female,inactive,119,146,2,KRW,694,1388,2025-11-14,Ongoing,1.36986301,9506.849315,694,2026-03-01,2026-03-17
뷰티,오래오래(인터림),55-64,female,active,284,313,0,KRW,0,1382,2026-03-01,2026-03-31,0,4415.335463,,2026-03-01,2026-03-17
식음료,장바구니_A,45-54,male,inactive,26,32,0,KRW,0,1374,2026-03-01,2026-03-31,0,42937.5,,2026-03-01,2026-03-17
식음료,#4_Poljički soparnik PGI Bread from Croatia_0316-0322,25-34,unknown,active,66,81,0,KRW,0,1356,2026-03-16,2026-03-22,0,16740.74074,,2026-03-01,2026-03-17
식음료,장바구니_A,35-44,male,inactive,31,51,1,KRW,1355,1355,2026-03-01,2026-03-31,1.96078431,26568.62745,1355,2026-03-01,2026-03-17
식음료,FP_img_pg_snc_snc_fp-s_o_EB_2_0224,25-34,female,inactive,186,267,1,KRW,1353,1353,2025-11-14,Ongoing,0.37453184,5067.41573,1353,2026-03-01,2026-03-17
식음료,0316_all_컬렉션,55-64,male,active,385,397,4,KRW,337.25,1349,2026-03-16,2026-03-31,1.00755668,3397.984887,1349,2026-03-01,2026-03-17
식음료,26.03_HERSHEYS_3/11~3/17,35-44,unknown,not_delivering,12,21,0,KRW,0,1340,2026-03-11,2026-03-17,0,63809.52381,,2026-03-01,2026-03-17
식음료,990원_B,25-34,male,inactive,139,159,3,KRW,444,1332,2026-03-01,2026-03-31,1.88679245,8377.358491,666,2026-03-01,2026-03-17
식음료,990원_E,25-34,male,inactive,87,102,1,KRW,1331,1331,2026-03-01,2026-03-31,0.98039216,13049.01961,1331,2026-03-01,2026-03-17
뷰티,MOA 풀_4:5 - 사본,18-24,female,active,607,642,0,KRW,0,1319,2026-03-01,2026-03-31,0,2054.517134,,2026-03-01,2026-03-17
식음료,콰삭킹_6초,45-54,male,not_delivering,38,95,0,KRW,0,1319,2026-02-16,2026-03-17,0,13884.21053,,2026-03-01,2026-03-17
식음료,FP_img_pg_snc_snc_p_o_EB_2_0317,25-34,female,active,167,194,2,KRW,658,1316,2025-11-14,Ongoing,1.03092784,6783.505155,658,2026-03-01,2026-03-17
식음료,대용량_B,55-64,male,active,43,55,1,KRW,1312,1312,2026-03-01,2026-03-31,1.81818182,23854.54545,1312,2026-03-01,2026-03-17
식음료,세로형 (1/28 교체),45-54,unknown,not_delivering,674,1024,1,KRW,1302,1302,2026-03-01,2026-03-04,0.09765625,1271.484375,1302,2026-03-01,2026-03-17
식음료,콰삭킹_6초,65+,female,not_delivering,56,77,5,KRW,260,1300,2026-02-16,2026-03-17,6.49350649,16883.11688,260,2026-03-01,2026-03-17
식음료,#3_EU Organic Olive Oil_0316-0322,35-44,unknown,active,24,30,1,KRW,1292,1292,2026-03-16,2026-03-22,3.33333333,43066.66667,1292,2026-03-01,2026-03-17
식음료,직장인편_끌,45-54,male,active,864,1019,0,KRW,0,1286,2026-03-01,2026-03-31,0,1262.02159,,2026-03-01,2026-03-17
식음료,콰삭킹_6초,35-44,female,not_delivering,35,100,0,KRW,0,1263,2026-02-19,2026-03-17,0,12630,,2026-03-01,2026-03-17
뷰티,슬라이드,18-24,female,active,1115,1158,1,KRW,1256,1256,2026-02-23,2026-03-31,0.08635579,1084.62867,,2026-03-01,2026-03-17
식음료,03_여성_오리지널,25-34,unknown,active,88,96,0,KRW,0,1255,2026-03-01,2026-03-31,0,13072.91667,,2026-03-01,2026-03-17
식음료,콰삭킹_6초,18-24,male,not_delivering,44,91,0,KRW,0,1251,2026-02-19,2026-03-17,0,13747.25275,,2026-03-01,2026-03-17
식음료,버라이어티팩_D,35-44,male,active,34,66,3,KRW,417,1251,2026-03-01,2026-03-31,4.54545455,18954.54545,625.5,2026-03-01,2026-03-17
뷰티,무빙포스터 FDA 승인2(9:16),65+,male,active,89,271,0,KRW,0,1237,2026-03-01,2026-03-31,0,4564.575646,,2026-03-01,2026-03-17
식음료,버라이어티팩_C,35-44,male,inactive,39,61,1,KRW,1234,1234,2026-03-01,2026-03-31,1.63934426,20229.5082,1234,2026-03-01,2026-03-17
식음료,#01_Belgium Vieille Gueuze Beer_0304-0310,35-44,unknown,not_delivering,88,145,5,KRW,244.8,1224,2026-03-04,2026-03-10,3.44827586,8441.37931,306,2026-03-01,2026-03-17
식음료,990원_B,45-54,male,inactive,43,48,0,KRW,0,1220,2026-03-01,2026-03-31,0,25416.66667,,2026-03-01,2026-03-17
뷰티,빛나는자신감_6s_기본 - 사본,18-24,female,active,448,481,1,KRW,1218,1218,2026-03-01,2026-03-31,0.20790021,2532.224532,,2026-03-01,2026-03-17
식음료,버라이어티팩_3월_사용_수정,55-64,female,active,100,135,7,KRW,173.7142857,1216,2026-03-02,2026-03-31,5.18518519,9007.407407,173.7142857,2026-03-01,2026-03-17
식음료,숏폼02_화보 장인,25-34,unknown,inactive,709,1029,1,KRW,1205,1205,2026-03-03,2026-03-31,0.09718173,1171.039845,,2026-03-01,2026-03-17
뷰티,APAC 2.0 가로형 - 사본,18-24,male,active,261,487,1,KRW,1202,1202,2026-03-01,2026-03-31,0.20533881,2468.172485,,2026-03-01,2026-03-17
식음료,02_남녀_언스위트 그래픽#2,18-24,unknown,active,252,455,0,KRW,0,1195,2026-03-01,2026-03-31,0,2626.373626,,2026-03-01,2026-03-17
뷰티,Lash Curl Finisher 1안,18-24,male,active,206,289,7,KRW,170.5714286,1194,2026-03-01,2026-03-31,2.42214533,4131.487889,170.5714286,2026-03-01,2026-03-17
식음료,990원_C,55-64,female,inactive,45,47,0,KRW,0,1192,2026-03-01,2026-03-31,0,25361.70213,,2026-03-01,2026-03-17
식음료,SNR_img_pg_col_snc_fp-s_o_EB_2_0304,65+,female,inactive,96,164,1,KRW,1187,1187,2025-11-14,Ongoing,0.6097561,7237.804878,1187,2026-03-01,2026-03-17
식음료,버라이어티팩_C,25-34,female,inactive,50,58,2,KRW,591.5,1183,2026-03-01,2026-03-31,3.44827586,20396.55172,591.5,2026-03-01,2026-03-17
식음료,CSH_img_pg_alc_trac_p_o_PU_F_0_0311,55-64,male,active,64,85,2,KRW,584,1168,2025-11-14,Ongoing,2.35294118,13741.17647,584,2026-03-01,2026-03-17
식음료,콰삭킹_6초,55-64,female,not_delivering,43,55,3,KRW,388,1164,2026-02-16,2026-03-17,5.45454545,21163.63636,582,2026-03-01,2026-03-17
식음료,FP_img_pg_col_snc_fp-s_o_EB_0_0227,45-54,male,inactive,113,132,0,KRW,0,1148,2025-11-14,Ongoing,0,8696.969697,,2026-03-01,2026-03-17
식음료,990원_E,55-64,male,inactive,22,30,0,KRW,0,1148,2026-03-01,2026-03-31,0,38266.66667,,2026-03-01,2026-03-17
식음료,프리퀀치,25-34,unknown,not_delivering,310,335,4,KRW,285,1140,2026-02-09,2026-03-01,1.19402985,3402.985075,285,2026-03-01,2026-03-17
뷰티,무빙포스터 FDA 승인1(4:5) _re,25-34,unknown,active,106,228,0,KRW,0,1137,2026-03-01,2026-03-31,0,4986.842105,,2026-03-01,2026-03-17
식음료,SNR_img_pg_col_snc_fp-s_o_EB_3_0304,18-24,female,inactive,156,187,3,KRW,378.3333333,1135,2025-11-14,Ongoing,1.60427807,6069.518717,378.3333333,2026-03-01,2026-03-17
식음료,FP_img_pg_col_snc_fp-s_o_EB_0_0227,35-44,male,inactive,112,144,0,KRW,0,1123,2025-11-14,Ongoing,0,7798.611111,,2026-03-01,2026-03-17
식음료,콰삭킹_6초,65+,female,not_delivering,24,148,1,KRW,1120,1120,2026-02-27,2026-03-17,0.67567568,7567.567568,1120,2026-03-01,2026-03-17
뷰티,MOA 풀_4:5 - 사본,45-54,female,active,341,414,0,KRW,0,1112,2026-03-01,2026-03-31,0,2685.990338,,2026-03-01,2026-03-17
식음료,990원_B,35-44,male,inactive,64,77,1,KRW,1111,1111,2026-03-01,2026-03-31,1.2987013,14428.57143,1111,2026-03-01,2026-03-17
뷰티,빛나는자신감_6s - 사본,18-24,female,active,435,456,0,KRW,0,1108,2026-03-01,2026-03-31,0,2429.824561,,2026-03-01,2026-03-17
식음료,990원_B,18-24,female,inactive,97,115,0,KRW,0,1102,2026-03-01,2026-03-31,0,9582.608696,,2026-03-01,2026-03-17
뷰티,빛나는자신감_6s_기본 - 사본,45-54,female,active,260,287,0,KRW,0,1095,2026-03-01,2026-03-31,0,3815.33101,,2026-03-01,2026-03-17
뷰티,MOA 풀_4:5 - 사본,25-34,female,active,459,475,1,KRW,1091,1091,2026-03-01,2026-03-31,0.21052632,2296.842105,1091,2026-03-01,2026-03-17
식음료,개별제품_D,25-34,female,inactive,59,64,3,KRW,362.6666667,1088,2026-03-01,2026-03-31,4.6875,17000,362.6666667,2026-03-01,2026-03-17
식음료,콰삭킹_6초,35-44,male,not_delivering,48,91,0,KRW,0,1078,2026-02-19,2026-03-17,0,11846.15385,,2026-03-01,2026-03-17
식음료,대용량_A,35-44,male,inactive,52,64,1,KRW,1075,1075,2026-03-01,2026-03-31,1.5625,16796.875,1075,2026-03-01,2026-03-17
식음료,0225_full,55-64,female,active,124,134,0,KRW,0,1073,2026-03-01,2026-03-31,0,8007.462687,,2026-03-01,2026-03-17
식음료,653,55-64,unknown,not_delivering,52,81,8,KRW,133.625,1069,2026-03-10,Ongoing,9.87654321,13197.53086,152.7142857,2026-03-01,2026-03-17
식음료,01_여성_언스위트 그래픽#2,18-24,unknown,active,218,393,0,KRW,0,1066,2026-03-01,2026-03-31,0,2712.468193,,2026-03-01,2026-03-17
식음료,645,45-54,unknown,not_delivering,35,75,7,KRW,151.5714286,1061,2025-12-12,Ongoing,9.33333333,14146.66667,132.625,2026-03-01,2026-03-17
뷰티,SBSS (Best Seller Page Landing) A,18-24,female,active,260,277,1,KRW,1057,1057,2026-03-04,2026-03-31,0.36101083,3815.884477,1057,2026-03-01,2026-03-17
식음료,#08_EU Sustainability_0226-0304,45-54,female,not_delivering,44,51,2,KRW,524.5,1049,2026-02-26,2026-03-04,3.92156863,20568.62745,524.5,2026-03-01,2026-03-17
식음료,대용량_B,55-64,male,inactive,15,27,1,KRW,1038,1038,2026-03-01,2026-03-31,3.7037037,38444.44444,1038,2026-03-01,2026-03-17
식음료,SNR_img_pg_col_snc_fp-s_o_EB_2_0304,45-54,unknown,inactive,41,73,3,KRW,345,1035,2025-11-14,Ongoing,4.10958904,14178.08219,258.75,2026-03-01,2026-03-17
식음료,635 - 사본,55-64,unknown,not_delivering,20,42,5,KRW,206,1030,2025-11-28,Ongoing,11.9047619,24523.80952,206,2026-03-01,2026-03-17
식음료,버라이어티팩_B,18-24,female,active,68,117,5,KRW,205.8,1029,2026-03-01,2026-03-31,4.27350427,8794.871795,205.8,2026-03-01,2026-03-17
식음료,콰삭킹_6초,45-54,female,not_delivering,40,124,0,KRW,0,1029,2026-02-16,2026-03-17,0,8298.387097,,2026-03-01,2026-03-17
식음료,장바구니_A,45-54,female,inactive,24,25,0,KRW,0,1023,2026-03-01,2026-03-31,0,40920,,2026-03-01,2026-03-17
식음료,대용량_A,25-34,female,inactive,81,97,3,KRW,336.6666667,1010,2026-03-01,2026-03-31,3.09278351,10412.37113,336.6666667,2026-03-01,2026-03-17
식음료,#4_Poljički soparnik PGI Bread from Croatia_0316-0322,35-44,unknown,active,31,39,0,KRW,0,1008,2026-03-16,2026-03-22,0,25846.15385,,2026-03-01,2026-03-17
식음료,콰삭킹_6초,18-24,male,not_delivering,123,151,4,KRW,251.75,1007,2026-02-16,2026-03-17,2.64900662,6668.874172,335.6666667,2026-03-01,2026-03-17
식음료,990원_C,55-64,male,inactive,33,48,2,KRW,502.5,1005,2026-03-01,2026-03-31,4.16666667,20937.5,502.5,2026-03-01,2026-03-17
식음료,990원_C,65+,male,inactive,21,21,0,KRW,0,997,2026-03-01,2026-03-31,0,47476.19048,,2026-03-01,2026-03-17
뷰티,Glycolic Acid 7% Exfoliating Toner A,35-44,female,active,112,133,2,KRW,493,986,2026-03-04,2026-03-31,1.5037594,7413.533835,328.6666667,2026-03-01,2026-03-17
뷰티,APAC 2.0 세로형,45-54,male,active,264,308,0,KRW,0,986,2026-03-01,2026-03-31,0,3201.298701,,2026-03-01,2026-03-17
식음료,대용량_B,55-64,female,active,27,38,1,KRW,986,986,2026-03-01,2026-03-31,2.63157895,25947.36842,986,2026-03-01,2026-03-17
식음료,990원_F,45-54,male,inactive,40,54,1,KRW,984,984,2026-03-01,2026-03-31,1.85185185,18222.22222,984,2026-03-01,2026-03-17
